age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,previous,poutcome,y
58,housemaid,married,primary,no,435,yes,no,telephone,28,7,6,0,unknown,no
52,technician,single,tertiary,no,1308,yes,no,unknown,29,5,1,0,unknown,no
34,management,married,tertiary,no,1657,yes,no,cellular,18,5,2,4,failure,no
32,blue-collar,married,secondary,no,2,yes,no,cellular,15,5,9,1,failure,no
34,blue-collar,married,secondary,no,1831,yes,no,unknown,20,5,2,0,unknown,no
34,technician,single,tertiary,no,9851,yes,no,cellular,20,11,5,0,unknown,no
28,technician,single,secondary,no,126,no,no,cellular,3,3,1,0,unknown,no
59,self-employed,married,primary,no,0,yes,no,telephone,28,7,2,0,unknown,no
49,retired,single,primary,no,25824,no,no,unknown,17,6,1,0,unknown,no
38,services,married,secondary,no,-140,no,no,unknown,25,6,3,0,unknown,no
55,management,married,primary,no,621,no,yes,cellular,2,2,1,1,failure,no
25,technician,single,tertiary,no,468,yes,no,unknown,15,5,1,0,unknown,no
37,technician,divorced,secondary,no,2610,yes,no,cellular,13,5,1,0,unknown,no
27,management,single,unknown,no,3196,no,no,cellular,9,2,2,0,unknown,no
35,blue-collar,married,secondary,no,6411,yes,yes,cellular,30,1,1,2,failure,no
38,admin.,married,tertiary,no,1980,no,no,cellular,5,8,2,0,unknown,no
34,technician,single,tertiary,no,632,no,no,cellular,22,8,10,0,unknown,no
44,technician,married,tertiary,no,1146,no,no,cellular,4,7,2,0,unknown,no
38,admin.,married,secondary,no,1852,yes,no,cellular,15,5,2,0,unknown,no
57,self-employed,married,secondary,no,35,no,yes,unknown,26,6,3,0,unknown,no
40,management,married,tertiary,no,8969,yes,no,cellular,17,11,1,0,unknown,no
21,student,single,unknown,no,137,yes,no,unknown,12,5,3,0,unknown,no
58,blue-collar,married,secondary,no,0,no,yes,cellular,14,4,5,0,unknown,no
50,entrepreneur,married,tertiary,no,52,no,no,cellular,31,7,8,0,unknown,no
60,retired,married,secondary,no,78,yes,no,unknown,12,5,3,0,unknown,no
32,blue-collar,married,secondary,no,687,yes,no,unknown,9,5,1,0,unknown,no
46,blue-collar,married,secondary,no,-1400,yes,no,telephone,6,5,3,4,failure,no
41,retired,single,primary,no,0,no,no,cellular,8,5,1,2,failure,no
39,services,divorced,secondary,no,687,yes,no,cellular,9,7,1,0,unknown,yes
41,self-employed,married,secondary,no,28,yes,no,cellular,11,5,1,0,unknown,no
42,blue-collar,single,secondary,no,382,yes,no,cellular,13,5,1,0,unknown,no
55,services,divorced,secondary,no,218,yes,no,unknown,29,5,2,0,unknown,no
53,technician,married,secondary,no,100,no,no,cellular,13,8,4,0,unknown,no
40,management,married,tertiary,no,89,yes,yes,telephone,9,2,6,0,unknown,no
33,management,single,tertiary,no,335,no,no,cellular,29,8,4,0,unknown,no
34,entrepreneur,married,tertiary,no,412,yes,yes,cellular,8,7,1,0,unknown,no
38,services,married,secondary,no,0,no,yes,cellular,16,7,6,0,unknown,no
33,management,divorced,secondary,no,1897,yes,yes,unknown,2,6,1,0,unknown,no
49,technician,married,unknown,no,323,yes,no,cellular,18,11,2,0,unknown,no
38,entrepreneur,married,secondary,no,868,no,no,cellular,20,11,2,0,unknown,no
29,blue-collar,single,secondary,no,-20,no,yes,cellular,21,7,1,0,unknown,yes
29,management,single,tertiary,no,4210,yes,no,cellular,18,5,1,0,unknown,no
57,admin.,married,secondary,no,367,no,no,telephone,16,11,2,0,unknown,no
39,services,married,primary,no,1601,yes,no,unknown,23,5,2,0,unknown,no
40,unemployed,married,secondary,no,219,yes,no,cellular,17,11,2,1,failure,no
42,blue-collar,married,secondary,no,230,yes,no,unknown,5,6,7,0,unknown,no
47,technician,married,secondary,no,-75,yes,no,cellular,4,2,1,1,other,no
50,technician,married,secondary,no,669,yes,no,unknown,2,6,1,0,unknown,no
33,blue-collar,married,secondary,no,139,yes,yes,cellular,18,5,2,5,failure,yes
32,technician,single,secondary,no,230,yes,no,cellular,18,5,1,8,failure,yes
28,services,single,secondary,no,168,no,no,cellular,1,6,3,2,success,yes
51,technician,married,secondary,no,463,yes,no,unknown,13,5,5,0,unknown,no
34,entrepreneur,married,secondary,no,4659,yes,no,unknown,30,8,1,0,unknown,no
48,admin.,married,unknown,no,0,yes,no,cellular,8,5,1,2,failure,no
36,management,single,tertiary,no,3875,yes,no,unknown,27,5,5,0,unknown,no
38,blue-collar,married,secondary,no,361,yes,no,unknown,11,6,1,0,unknown,no
54,retired,divorced,tertiary,no,6102,yes,yes,unknown,21,5,6,0,unknown,no
43,management,married,tertiary,no,1429,yes,no,cellular,19,11,1,2,other,yes
47,services,married,secondary,no,440,yes,no,unknown,12,6,1,0,unknown,no
46,admin.,married,primary,no,96,no,no,telephone,4,2,2,0,unknown,no
46,blue-collar,married,primary,no,2749,yes,no,cellular,17,11,1,0,unknown,no
40,services,married,secondary,no,0,no,no,unknown,12,6,2,0,unknown,no
41,management,married,tertiary,no,3872,no,no,cellular,15,10,1,0,unknown,no
30,blue-collar,single,secondary,no,363,no,no,cellular,28,7,3,0,unknown,no
35,services,single,secondary,no,35,yes,no,cellular,14,5,1,0,unknown,no
58,management,divorced,tertiary,no,1573,yes,yes,cellular,17,11,1,0,unknown,no
35,admin.,single,secondary,no,57,no,yes,cellular,8,7,2,0,unknown,no
55,management,married,tertiary,no,2366,yes,yes,cellular,30,7,4,0,unknown,no
43,management,single,secondary,yes,-1164,yes,yes,cellular,18,7,4,0,unknown,no
40,blue-collar,married,primary,no,-335,yes,no,unknown,27,5,1,0,unknown,no
37,technician,married,tertiary,no,0,yes,no,cellular,17,11,1,0,unknown,no
47,unemployed,married,primary,no,168,yes,no,telephone,30,1,1,1,other,no
42,blue-collar,married,secondary,no,117,yes,no,unknown,9,5,1,0,unknown,no
44,management,divorced,tertiary,no,476,yes,yes,unknown,26,5,2,0,unknown,no
34,admin.,single,primary,no,0,yes,yes,cellular,6,5,4,0,unknown,no
51,blue-collar,married,unknown,no,1883,yes,no,unknown,5,5,1,0,unknown,no
44,entrepreneur,married,secondary,no,6649,yes,no,cellular,19,11,2,0,unknown,no
26,technician,single,secondary,no,1275,yes,no,unknown,20,6,9,0,unknown,no
38,blue-collar,single,tertiary,no,14058,no,no,telephone,17,7,20,0,unknown,no
50,self-employed,divorced,tertiary,no,59,yes,no,unknown,28,5,2,0,unknown,no
40,admin.,single,secondary,no,462,yes,yes,cellular,6,4,1,4,other,no
54,technician,married,secondary,no,89,yes,no,cellular,10,7,3,0,unknown,no
30,student,single,secondary,no,25,no,no,telephone,30,4,1,0,unknown,no
33,management,married,secondary,no,3935,yes,no,cellular,6,5,1,2,failure,yes
36,technician,married,secondary,no,474,yes,no,unknown,27,5,1,0,unknown,no
36,management,married,tertiary,no,27359,yes,no,unknown,3,6,2,0,unknown,no
25,student,single,secondary,no,1790,no,no,cellular,17,4,1,3,failure,no
39,blue-collar,married,primary,no,111,no,no,cellular,18,11,2,0,unknown,no
42,technician,divorced,secondary,no,-280,yes,no,unknown,26,5,1,0,unknown,no
39,blue-collar,married,unknown,no,0,no,no,cellular,2,2,1,3,failure,no
39,admin.,married,secondary,no,260,yes,no,cellular,17,4,1,1,failure,no
50,management,single,tertiary,no,567,yes,no,unknown,16,5,8,0,unknown,no
28,blue-collar,married,secondary,no,373,yes,no,cellular,14,5,9,1,failure,no
58,retired,married,primary,no,1987,no,no,telephone,14,7,4,0,unknown,no
59,management,married,tertiary,no,0,no,no,cellular,27,8,4,0,unknown,no
32,admin.,single,secondary,no,678,yes,no,cellular,4,2,1,4,failure,yes
50,management,married,tertiary,no,4374,yes,no,cellular,21,11,2,3,failure,no
32,technician,single,tertiary,no,259,no,no,cellular,22,7,4,0,unknown,no
41,entrepreneur,married,tertiary,no,171,yes,no,cellular,19,11,1,4,failure,no
45,technician,married,secondary,no,1410,no,no,cellular,11,8,2,0,unknown,no
34,technician,married,secondary,no,550,no,yes,cellular,9,7,1,0,unknown,no
38,blue-collar,married,secondary,no,121,yes,yes,cellular,6,2,1,2,failure,no
32,technician,single,secondary,no,0,no,no,cellular,18,8,4,0,unknown,yes
42,management,single,tertiary,no,515,yes,no,cellular,19,11,2,0,unknown,no
39,entrepreneur,married,secondary,no,0,no,no,cellular,21,11,7,0,unknown,no
48,management,divorced,tertiary,no,541,yes,no,cellular,14,5,1,2,other,no
51,services,divorced,secondary,no,518,yes,no,telephone,17,11,1,0,unknown,no
49,unemployed,married,secondary,no,769,yes,no,unknown,14,5,1,0,unknown,no
49,management,single,tertiary,no,588,no,no,cellular,28,8,9,0,unknown,no
33,technician,married,tertiary,no,16992,yes,no,unknown,29,5,1,0,unknown,no
27,services,single,secondary,yes,-1,no,no,cellular,22,7,2,0,unknown,no
43,blue-collar,married,primary,no,2519,yes,no,cellular,16,4,2,9,other,no
46,technician,married,secondary,no,1427,yes,no,unknown,14,5,3,0,unknown,no
31,admin.,divorced,secondary,no,1210,no,no,cellular,16,7,1,0,unknown,no
44,blue-collar,married,primary,no,271,yes,yes,unknown,9,5,1,0,unknown,no
24,blue-collar,married,secondary,no,-220,yes,no,cellular,2,4,1,0,unknown,no
48,management,married,primary,no,3230,yes,no,telephone,20,11,3,0,unknown,no
29,blue-collar,married,secondary,no,125,yes,no,unknown,13,5,1,0,unknown,no
38,blue-collar,single,secondary,no,578,yes,no,unknown,21,5,2,0,unknown,no
51,self-employed,married,tertiary,no,2007,no,no,unknown,16,6,1,0,unknown,no
30,blue-collar,married,secondary,no,6,yes,no,cellular,28,1,3,0,unknown,no
40,admin.,married,secondary,no,168,yes,no,cellular,7,5,2,1,failure,no
64,management,married,tertiary,no,679,no,no,telephone,22,4,3,0,unknown,no
49,entrepreneur,married,secondary,no,273,no,no,cellular,23,7,1,0,unknown,no
60,services,married,tertiary,no,4256,yes,no,cellular,16,8,3,1,other,yes
32,management,single,tertiary,no,537,no,no,unknown,29,5,3,0,unknown,no
59,blue-collar,married,secondary,no,681,yes,no,telephone,14,4,2,0,unknown,no
44,technician,divorced,secondary,no,14,no,no,cellular,13,11,1,1,success,yes
34,management,single,tertiary,no,84,no,no,cellular,5,2,1,0,unknown,no
45,technician,divorced,secondary,no,976,yes,no,cellular,17,4,1,2,failure,no
33,services,married,secondary,no,478,no,no,cellular,30,4,2,0,unknown,yes
30,technician,married,secondary,no,616,yes,no,cellular,6,5,1,0,unknown,no
57,admin.,divorced,primary,no,1,no,no,unknown,15,5,10,0,unknown,no
41,blue-collar,single,secondary,no,75,yes,no,unknown,1,7,9,0,unknown,yes
30,technician,married,tertiary,no,569,no,no,cellular,27,8,12,0,unknown,yes
30,student,single,secondary,no,3096,no,no,cellular,26,1,1,0,unknown,no
50,management,married,tertiary,no,3463,no,yes,cellular,28,10,1,0,unknown,yes
31,blue-collar,married,primary,no,2,yes,yes,cellular,10,7,1,0,unknown,no
51,technician,married,secondary,no,143,yes,no,unknown,16,5,1,0,unknown,no
38,blue-collar,married,secondary,no,284,yes,yes,unknown,3,6,6,0,unknown,no
83,retired,married,secondary,no,0,no,no,cellular,18,3,10,0,unknown,no
40,management,married,tertiary,no,1217,yes,yes,cellular,18,11,1,0,unknown,no
35,housemaid,married,tertiary,no,20,yes,yes,cellular,17,7,3,0,unknown,no
38,technician,married,tertiary,no,1161,yes,no,unknown,8,5,1,0,unknown,no
58,retired,single,secondary,no,1640,no,yes,cellular,4,2,6,4,failure,no
30,unemployed,married,tertiary,no,0,yes,no,cellular,18,11,1,0,unknown,no
31,unemployed,married,secondary,no,24,yes,no,cellular,19,11,1,0,unknown,no
29,services,married,secondary,no,57,yes,no,telephone,21,7,9,0,unknown,no
50,technician,married,secondary,no,-568,yes,yes,unknown,28,5,2,0,unknown,no
35,unemployed,married,tertiary,no,816,yes,no,cellular,19,11,7,0,unknown,no
33,blue-collar,married,secondary,no,889,yes,no,unknown,18,9,1,6,success,no
33,blue-collar,single,secondary,no,5739,yes,yes,cellular,21,11,1,0,unknown,no
36,management,divorced,tertiary,no,1057,no,no,cellular,5,2,2,0,unknown,no
44,blue-collar,married,secondary,no,-674,yes,no,unknown,5,5,1,0,unknown,no
34,technician,married,tertiary,no,5060,yes,no,cellular,21,8,21,0,unknown,no
34,technician,married,secondary,no,1553,no,no,cellular,20,8,2,0,unknown,no
43,technician,single,secondary,no,593,yes,no,unknown,5,5,1,0,unknown,no
38,technician,married,secondary,no,994,no,no,unknown,9,6,1,0,unknown,no
46,management,divorced,tertiary,no,25,no,no,unknown,26,5,2,0,unknown,no
37,management,divorced,tertiary,no,896,no,yes,cellular,14,8,2,0,unknown,no
61,retired,married,primary,no,1060,yes,no,unknown,13,5,1,0,unknown,no
31,management,single,tertiary,no,874,yes,no,cellular,18,11,2,0,unknown,no
32,management,married,tertiary,no,0,no,no,cellular,26,8,9,0,unknown,no
41,technician,married,secondary,no,64,yes,yes,unknown,8,5,2,0,unknown,no
40,management,married,tertiary,no,10786,no,no,unknown,20,6,3,0,unknown,no
33,technician,divorced,secondary,yes,10,yes,yes,cellular,18,11,5,0,unknown,no
32,admin.,married,secondary,no,0,no,no,cellular,30,1,3,0,unknown,no
41,technician,married,secondary,no,288,yes,no,unknown,15,5,4,0,unknown,no
42,blue-collar,married,primary,no,-10,yes,no,unknown,9,5,4,0,unknown,no
34,blue-collar,married,primary,no,-319,yes,yes,cellular,9,7,4,0,unknown,no
33,services,single,secondary,no,358,yes,no,cellular,7,5,1,3,failure,no
28,entrepreneur,married,unknown,no,1034,no,no,cellular,29,1,1,0,unknown,no
44,blue-collar,married,primary,no,887,yes,no,cellular,12,5,2,1,failure,no
37,blue-collar,married,primary,no,655,yes,no,cellular,5,2,2,4,failure,no
32,services,married,secondary,no,55,yes,no,unknown,15,5,9,0,unknown,no
38,technician,single,secondary,no,311,yes,no,cellular,28,5,2,0,unknown,no
32,services,married,secondary,no,4885,yes,yes,cellular,18,11,2,0,unknown,no
26,admin.,single,secondary,no,802,no,no,cellular,30,1,1,2,other,no
55,retired,married,secondary,no,159,no,no,cellular,28,8,1,0,unknown,no
37,management,married,tertiary,no,4089,yes,no,cellular,2,2,2,4,other,yes
36,blue-collar,married,primary,no,49,yes,no,cellular,15,5,2,5,other,no
53,entrepreneur,married,secondary,no,-118,yes,no,unknown,9,5,3,0,unknown,no
32,technician,married,tertiary,no,4089,no,no,cellular,26,5,7,3,failure,no
28,blue-collar,single,secondary,no,6307,yes,no,unknown,28,5,1,0,unknown,no
46,blue-collar,divorced,primary,no,1712,no,no,unknown,19,6,1,0,unknown,no
35,blue-collar,married,secondary,no,280,yes,yes,cellular,31,7,50,0,unknown,no
38,blue-collar,married,secondary,no,5092,yes,no,unknown,17,6,6,0,unknown,no
37,technician,married,secondary,no,64,yes,no,cellular,12,5,4,2,other,no
40,entrepreneur,married,secondary,no,1532,yes,yes,cellular,18,11,7,0,unknown,no
31,blue-collar,single,secondary,no,1882,no,no,cellular,7,5,2,0,unknown,no
57,technician,married,secondary,no,3071,yes,yes,cellular,7,5,3,0,unknown,no
75,retired,divorced,tertiary,no,3810,yes,no,cellular,16,11,1,1,failure,yes
32,housemaid,married,tertiary,no,357,yes,no,cellular,18,11,2,0,unknown,no
29,self-employed,married,tertiary,no,242,yes,no,cellular,18,7,4,0,unknown,no
31,entrepreneur,single,tertiary,no,1957,no,no,cellular,4,2,3,0,unknown,no
49,management,married,secondary,no,321,no,no,unknown,9,6,3,0,unknown,no
54,retired,married,primary,no,208,no,no,unknown,12,5,1,0,unknown,no
28,management,single,tertiary,no,231,yes,yes,cellular,25,7,2,0,unknown,no
25,student,single,secondary,no,331,no,no,telephone,26,8,4,0,unknown,yes
45,blue-collar,single,primary,no,999,no,no,cellular,29,1,2,0,unknown,no
39,blue-collar,married,primary,no,800,yes,no,cellular,19,11,6,0,unknown,no
36,services,married,secondary,no,1746,yes,no,cellular,7,4,1,1,failure,no
44,blue-collar,married,primary,no,-237,yes,no,telephone,10,7,1,0,unknown,no
80,retired,married,primary,no,1548,no,no,cellular,6,8,2,0,unknown,no
37,management,married,tertiary,no,4039,no,yes,cellular,25,7,2,0,unknown,no
46,blue-collar,divorced,primary,no,216,no,no,cellular,2,2,1,0,unknown,no
53,technician,married,secondary,no,65,no,no,cellular,25,8,2,0,unknown,no
42,services,married,secondary,no,508,yes,no,unknown,30,5,1,0,unknown,no
40,self-employed,married,primary,no,92,yes,no,unknown,13,5,1,0,unknown,no
28,admin.,single,tertiary,no,14,no,no,cellular,1,6,1,0,unknown,no
50,blue-collar,married,primary,no,2142,yes,no,cellular,29,1,2,1,other,no
35,management,married,secondary,no,724,yes,no,cellular,14,7,2,1,failure,yes
38,technician,married,secondary,no,740,no,no,cellular,7,8,3,0,unknown,no
48,management,married,primary,no,2537,no,no,cellular,26,8,6,0,unknown,no
58,services,divorced,secondary,no,462,no,no,cellular,13,11,1,1,success,yes
39,technician,single,tertiary,no,1043,no,no,cellular,18,8,10,0,unknown,no
53,admin.,divorced,secondary,no,26,yes,no,cellular,7,5,1,1,failure,no
42,technician,single,secondary,no,0,yes,no,unknown,7,5,4,0,unknown,no
39,technician,single,tertiary,no,1190,no,no,cellular,8,8,1,0,unknown,no
50,management,married,tertiary,no,-470,yes,no,cellular,19,11,2,1,failure,no
49,management,single,primary,no,548,no,no,telephone,31,7,6,0,unknown,no
44,technician,divorced,secondary,no,809,yes,no,unknown,15,5,4,0,unknown,no
46,blue-collar,married,secondary,no,5,no,no,cellular,18,8,3,0,unknown,no
30,management,single,tertiary,no,6495,no,no,cellular,30,3,3,0,unknown,no
31,blue-collar,married,secondary,no,1407,yes,no,cellular,6,5,3,0,unknown,no
47,management,divorced,tertiary,no,447,no,yes,unknown,7,5,1,0,unknown,no
54,housemaid,divorced,secondary,no,1327,no,no,unknown,5,6,2,0,unknown,no
28,management,single,tertiary,no,224,yes,no,cellular,2,2,3,0,unknown,no
36,management,married,tertiary,no,61,no,yes,cellular,19,8,2,0,unknown,no
43,retired,married,secondary,no,520,yes,no,unknown,20,5,13,0,unknown,no
34,technician,single,tertiary,no,586,yes,no,unknown,16,5,2,0,unknown,no
39,blue-collar,married,secondary,no,8,no,no,cellular,30,7,3,0,unknown,no
55,retired,married,primary,no,-966,no,yes,cellular,14,5,1,0,unknown,no
43,technician,married,secondary,no,3285,yes,no,unknown,13,5,2,0,unknown,yes
60,blue-collar,married,secondary,no,1801,no,no,telephone,29,10,1,0,unknown,no
30,housemaid,single,tertiary,no,868,no,no,cellular,7,8,2,0,unknown,no
80,retired,married,secondary,no,8304,no,no,telephone,6,4,1,11,success,no
33,unemployed,married,tertiary,no,302,yes,yes,cellular,16,4,1,0,unknown,no
33,blue-collar,married,secondary,no,687,yes,no,cellular,14,5,2,1,failure,no
34,technician,married,secondary,no,-136,yes,yes,cellular,12,8,2,0,unknown,no
45,management,married,tertiary,no,1929,yes,no,unknown,29,5,15,0,unknown,no
47,services,single,secondary,no,33,yes,no,cellular,5,5,1,0,unknown,no
56,housemaid,married,primary,no,306,no,yes,cellular,8,7,1,0,unknown,no
33,blue-collar,married,secondary,no,0,yes,yes,cellular,28,7,12,0,unknown,no
32,services,married,secondary,no,1464,yes,no,unknown,3,6,1,0,unknown,no
52,management,married,secondary,no,335,no,no,cellular,21,10,1,1,failure,yes
34,technician,single,secondary,no,60,no,no,cellular,7,8,2,0,unknown,no
51,technician,married,secondary,no,500,yes,no,cellular,20,11,6,0,unknown,no
57,unemployed,married,primary,no,0,no,no,unknown,9,6,1,0,unknown,no
54,management,married,tertiary,no,3,no,yes,cellular,8,7,1,0,unknown,no
38,self-employed,married,secondary,no,279,yes,no,unknown,28,5,5,0,unknown,no
52,unemployed,married,secondary,no,-9,no,no,unknown,9,6,1,0,unknown,no
48,technician,married,secondary,no,197,no,yes,cellular,3,2,2,3,other,no
29,management,married,tertiary,no,361,yes,yes,cellular,28,7,3,0,unknown,no
55,blue-collar,married,primary,no,4103,no,no,cellular,19,11,1,0,unknown,no
31,services,single,secondary,no,481,yes,no,cellular,20,11,2,2,failure,no
